"","sta_id_s","sta_id_t","alt_min","alt_max","alt_mean","alt_med","alt_sumdabsdiff","alt_sumposdiff"
"1",1,2,-58.9547140050135,-50.3365914536657,-54.6456527293396,-54.6456527293396,8.6181225513478,8.6181225513478
"2",2,3,60.8771152114249,1673.44570562252,469.799916628013,400.660017300612,5788.04363833888,3605.01886905178
"3",3,4,148.104386654533,957.872396037106,318.62996605957,237.25477420181,1985.24089566618,1035.25688717827
"4",4,5,-1.98808592647825,825.631575550733,403.889106311101,350.551326100594,6295.96668805158,3031.51149880425
"5",5,6,7.62750436648559,1479.96659241547,422.429561025245,128.369643898786,2552.30833774342,1887.30678526308
"6",6,7,-29.1466390584924,1990.21250966802,978.815817392746,1051.39899913746,7903.49147085642,4778.83861923413
"7",7,8,27.4829215876874,1035.81282316723,295.790126922557,134.387087912257,2019.83222912362,823.944609387072
"8",8,9,-37.915560841631,-37.915560841631,-37.915560841631,-37.915560841631,0,0
