"","sta_id_s","sta_id_t","alt_min","alt_max","alt_mean","alt_med","alt_sumdabsdiff","alt_sumposdiff"
"1",1,2,34.34063985282,1493.79573401872,385.970041634672,291.486601869176,5884.75830189154,3672.10669802872
"2",2,3,118.050357655408,420.321088612954,280.758090788348,264.51609937067,479.570800284763,169.36483612005
"3",3,4,72.2003874556917,117.292806621098,101.459705394058,114.885922105386,47.499303681118,45.092419165406
"4",4,5,383.912512039666,1898.25031448964,973.982577995477,864.565805668476,5643.94195934161,3238.38585034018
"5",5,6,16.3636869691411,83.4374107296743,47.0373253461133,41.3108783395244,109.200256150683,67.0737237605332
"6",6,7,55.7630748187268,1112.48420762271,342.870957280547,125.31239519377,3110.52234362541,1317.65219730951
"7",7,8,5.26034485451878,92.4721826994646,37.5944743847393,26.3226849924868,166.849120053933,79.6372822089869
"8",8,9,-6.82610420917926,-6.82610420917926,-6.82610420917926,-6.82610420917926,0,0
