series,timestamp,value,label
acceleration,2021-06-15T17:31:40.000Z,0,
acceleration,2021-06-15T18:01:40.000Z,0,
acceleration,2021-06-15T18:31:40.000Z,0,
acceleration,2021-06-15T19:01:40.000Z,0,
acceleration,2021-06-15T19:31:40.000Z,0,
acceleration,2021-06-15T20:01:40.000Z,0,
acceleration,2021-06-15T20:31:40.000Z,0,
acceleration,2021-06-15T21:01:40.000Z,0,
acceleration,2021-06-15T21:31:40.000Z,0,
acceleration,2021-06-15T22:01:40.000Z,0,
acceleration,2021-06-15T22:31:40.000Z,0,
acceleration,2021-06-15T23:01:40.000Z,0,
acceleration,2021-06-15T23:31:40.000Z,0,
acceleration,2021-06-16T00:01:40.000Z,0,
acceleration,2021-06-16T00:31:40.000Z,0,
acceleration,2021-06-16T01:01:40.000Z,0,
acceleration,2021-06-16T01:31:40.000Z,0,
acceleration,2021-06-16T02:01:40.000Z,0,
acceleration,2021-06-16T02:31:40.000Z,0,
acceleration,2021-06-16T03:01:40.000Z,0,
acceleration,2021-06-16T03:31:40.000Z,0,
acceleration,2021-06-16T04:01:40.000Z,0,
acceleration,2021-06-16T04:31:40.000Z,0,
acceleration,2021-06-16T05:01:40.000Z,0,
acceleration,2021-06-16T05:31:40.000Z,0,
acceleration,2021-06-16T06:01:40.000Z,0,
acceleration,2021-06-16T06:31:40.000Z,0,
acceleration,2021-06-16T07:01:40.000Z,0,
acceleration,2021-06-16T07:31:40.000Z,0,
acceleration,2021-06-16T08:01:40.000Z,0,
acceleration,2021-06-16T08:31:40.000Z,0,
acceleration,2021-06-16T09:01:40.000Z,0,
acceleration,2021-06-16T09:31:40.000Z,0,
acceleration,2021-06-16T10:01:40.000Z,0,
acceleration,2021-06-16T10:31:40.000Z,0,
acceleration,2021-06-16T11:01:40.000Z,0,
acceleration,2021-06-16T11:31:40.000Z,0,
acceleration,2021-06-16T12:01:40.000Z,0,
acceleration,2021-06-16T12:31:40.000Z,0,
acceleration,2021-06-16T13:01:40.000Z,0,
acceleration,2021-06-16T13:31:40.000Z,0,
acceleration,2021-06-16T14:01:40.000Z,0,
acceleration,2021-06-16T14:31:40.000Z,0,
acceleration,2021-06-16T15:01:40.000Z,0,
acceleration,2021-06-16T15:31:40.000Z,0,
acceleration,2021-06-16T16:01:40.000Z,0,
acceleration,2021-06-16T16:31:40.000Z,0,
acceleration,2021-06-16T17:01:40.000Z,0,
acceleration,2021-06-16T17:31:40.000Z,0,
acceleration,2021-06-16T18:01:40.000Z,0,
acceleration,2021-06-16T18:31:40.000Z,0,
acceleration,2021-06-16T19:01:40.000Z,0,
acceleration,2021-06-16T19:31:40.000Z,0,
acceleration,2021-06-16T20:01:40.000Z,0,
acceleration,2021-06-16T20:31:40.000Z,0,
acceleration,2021-06-16T21:01:40.000Z,0,
acceleration,2021-06-16T21:31:40.000Z,0,
acceleration,2021-06-16T22:01:40.000Z,0,
acceleration,2021-06-16T22:31:40.000Z,0,
acceleration,2021-06-16T23:01:40.000Z,0,
acceleration,2021-06-16T23:31:40.000Z,0,
acceleration,2021-06-17T00:01:40.000Z,0,
acceleration,2021-06-17T00:31:40.000Z,0,
acceleration,2021-06-17T01:01:40.000Z,0,
acceleration,2021-06-17T01:31:40.000Z,0,
acceleration,2021-06-17T02:01:40.000Z,0,
acceleration,2021-06-17T02:31:40.000Z,0,
acceleration,2021-06-17T03:01:40.000Z,0,
acceleration,2021-06-17T03:31:40.000Z,0,
acceleration,2021-06-17T04:01:40.000Z,0,
acceleration,2021-06-17T04:31:40.000Z,0,
acceleration,2021-06-17T05:01:40.000Z,0,
acceleration,2021-06-17T05:31:40.000Z,0,
acceleration,2021-06-17T06:01:40.000Z,0,
acceleration,2021-06-17T06:31:40.000Z,0,
acceleration,2021-06-17T07:01:40.000Z,0,
acceleration,2021-06-17T07:31:40.000Z,0,
acceleration,2021-06-17T08:01:40.000Z,0,
acceleration,2021-06-17T08:31:40.000Z,0,
acceleration,2021-06-17T09:01:40.000Z,0,
acceleration,2021-06-17T09:31:40.000Z,0,
acceleration,2021-06-17T10:01:40.000Z,0,
acceleration,2021-06-17T10:31:40.000Z,0,
acceleration,2021-06-17T11:01:40.000Z,0,
acceleration,2021-06-17T11:31:40.000Z,0,
acceleration,2021-06-17T12:01:40.000Z,0,
acceleration,2021-06-17T12:31:40.000Z,0,
acceleration,2021-06-17T13:01:40.000Z,0,
acceleration,2021-06-17T13:31:40.000Z,0,
acceleration,2021-06-17T14:01:40.000Z,0,
acceleration,2021-06-17T14:31:40.000Z,0,
acceleration,2021-06-17T15:01:40.000Z,0,
acceleration,2021-06-17T15:31:40.000Z,0,
acceleration,2021-06-17T16:01:40.000Z,0,
acceleration,2021-06-17T16:31:40.000Z,0,
acceleration,2021-06-17T17:01:40.000Z,0,
acceleration,2021-06-17T17:31:40.000Z,0,
acceleration,2021-06-17T18:01:40.000Z,0,
acceleration,2021-06-17T18:31:40.000Z,0,
acceleration,2021-06-17T19:01:40.000Z,0,
acceleration,2021-06-17T19:31:40.000Z,0,
acceleration,2021-06-17T20:01:40.000Z,0,
acceleration,2021-06-17T20:31:40.000Z,0,
acceleration,2021-06-17T21:01:40.000Z,0,
acceleration,2021-06-17T21:31:40.000Z,0,
acceleration,2021-06-17T22:01:40.000Z,0,
acceleration,2021-06-17T22:31:40.000Z,0,
acceleration,2021-06-17T23:01:40.000Z,0,
acceleration,2021-06-17T23:31:40.000Z,0,
acceleration,2021-06-18T00:01:40.000Z,0,
acceleration,2021-06-18T00:31:40.000Z,0,
acceleration,2021-06-18T01:01:40.000Z,0,
acceleration,2021-06-18T01:31:40.000Z,0,
acceleration,2021-06-18T02:01:40.000Z,0,
acceleration,2021-06-18T02:31:40.000Z,0,
acceleration,2021-06-18T03:01:40.000Z,0,
