series,timestamp,value,label
acceleration,2021-06-15T00:16:06.000Z,0,
acceleration,2021-06-15T00:46:06.000Z,0,
acceleration,2021-06-15T01:16:06.000Z,0,
acceleration,2021-06-15T01:46:06.000Z,0,
acceleration,2021-06-15T02:16:06.000Z,0,
acceleration,2021-06-15T02:46:06.000Z,0,
acceleration,2021-06-15T03:16:06.000Z,0,
acceleration,2021-06-15T03:46:06.000Z,0,
acceleration,2021-06-15T04:16:06.000Z,0,
acceleration,2021-06-15T04:46:06.000Z,0,
acceleration,2021-06-15T05:16:06.000Z,0,
acceleration,2021-06-15T05:46:06.000Z,0,
acceleration,2021-06-15T06:16:06.000Z,0,
acceleration,2021-06-15T06:46:06.000Z,0,
acceleration,2021-06-15T07:16:06.000Z,0,
acceleration,2021-06-15T07:46:06.000Z,0,
acceleration,2021-06-15T08:16:06.000Z,0,
acceleration,2021-06-15T08:46:06.000Z,0,
acceleration,2021-06-15T09:16:06.000Z,0,
acceleration,2021-06-15T09:46:06.000Z,0,
acceleration,2021-06-15T10:16:06.000Z,0,
acceleration,2021-06-15T10:46:06.000Z,0,
acceleration,2021-06-15T11:16:06.000Z,0,
acceleration,2021-06-15T11:46:06.000Z,0,
acceleration,2021-06-15T12:16:06.000Z,0,
acceleration,2021-06-15T12:46:06.000Z,0,
acceleration,2021-06-15T13:16:06.000Z,0,
acceleration,2021-06-15T13:46:06.000Z,0,
acceleration,2021-06-15T14:16:06.000Z,0,
acceleration,2021-06-15T14:46:06.000Z,0,
acceleration,2021-06-15T15:16:06.000Z,0,
acceleration,2021-06-15T15:46:06.000Z,0,
acceleration,2021-06-15T16:16:06.000Z,0,
acceleration,2021-06-15T16:46:06.000Z,0,
acceleration,2021-06-15T17:16:06.000Z,0,
acceleration,2021-06-15T17:46:06.000Z,0,
acceleration,2021-06-15T18:16:06.000Z,0,
acceleration,2021-06-15T18:46:06.000Z,0,
acceleration,2021-06-15T19:16:06.000Z,0,
acceleration,2021-06-15T19:46:06.000Z,0,
acceleration,2021-06-15T20:16:06.000Z,0,
acceleration,2021-06-15T20:46:06.000Z,0,
acceleration,2021-06-15T21:16:06.000Z,0,
acceleration,2021-06-15T21:46:06.000Z,0,
acceleration,2021-06-15T22:16:06.000Z,0,
acceleration,2021-06-15T22:46:06.000Z,0,
acceleration,2021-06-15T23:16:06.000Z,0,
acceleration,2021-06-15T23:46:06.000Z,0,
acceleration,2021-06-16T00:16:06.000Z,0,
acceleration,2021-06-16T00:46:06.000Z,0,
acceleration,2021-06-16T01:16:06.000Z,0,
acceleration,2021-06-16T01:46:06.000Z,0,
