"series","timestamp","value","label"
"acceleration","2021-06-15T21:38:35Z",0,""
"acceleration","2021-06-15T22:08:35Z",0,""
"acceleration","2021-06-15T22:38:35Z",0,""
"acceleration","2021-06-15T23:08:35Z",0,""
"acceleration","2021-06-15T23:38:35Z",0,""
"acceleration","2021-06-16T00:08:35Z",0,""
"acceleration","2021-06-16T00:38:35Z",0,""
"acceleration","2021-06-16T01:08:35Z",0,""
"acceleration","2021-06-16T01:38:35Z",0,""
"acceleration","2021-06-16T02:08:35Z",0,""
"acceleration","2021-06-16T02:38:35Z",0,""
"acceleration","2021-06-16T03:08:35Z",0,""
"acceleration","2021-06-16T03:38:35Z",0,""
"acceleration","2021-06-16T04:08:35Z",0,""
"acceleration","2021-06-16T04:38:35Z",0,""
"acceleration","2021-06-16T05:08:35Z",0,""
"acceleration","2021-06-16T05:38:35Z",0,""
"acceleration","2021-06-16T06:08:35Z",0,""
"acceleration","2021-06-16T06:38:35Z",0,""
"acceleration","2021-06-16T07:08:35Z",0,""
"acceleration","2021-06-16T07:38:35Z",0,""
"acceleration","2021-06-16T08:08:35Z",0,""
"acceleration","2021-06-16T08:38:35Z",0,""
"acceleration","2021-06-16T09:08:35Z",0,""
"acceleration","2021-06-16T09:38:35Z",0,""
"acceleration","2021-06-16T10:08:35Z",0,""
"acceleration","2021-06-16T10:38:35Z",0,""
"acceleration","2021-06-16T11:08:35Z",0,""
"acceleration","2021-06-16T11:38:35Z",0,""
"acceleration","2021-06-16T12:08:35Z",0,""
"acceleration","2021-06-16T12:38:35Z",0,""
"acceleration","2021-06-16T13:08:35Z",0,""
"acceleration","2021-06-16T13:38:35Z",0,""
"acceleration","2021-06-16T14:08:35Z",0,""
"acceleration","2021-06-16T14:38:35Z",0,""
"acceleration","2021-06-16T15:08:35Z",0,""
"acceleration","2021-06-16T15:38:35Z",0,""
"acceleration","2021-06-16T16:08:35Z",0,""
"acceleration","2021-06-16T16:38:35Z",0,""
"acceleration","2021-06-16T17:08:35Z",0,""
"acceleration","2021-06-16T17:38:35Z",0,""
"acceleration","2021-06-16T18:08:35Z",0,""
"acceleration","2021-06-16T18:38:35Z",0,""
"acceleration","2021-06-16T19:08:35Z",0,""
"acceleration","2021-06-16T19:38:35Z",0,""
"acceleration","2021-06-16T20:08:35Z",0,""
"acceleration","2021-06-16T20:38:35Z",0,""
"acceleration","2021-06-16T21:08:35Z",0,""
"acceleration","2021-06-16T21:38:35Z",0,""
"acceleration","2021-06-16T22:08:35Z",0,""
"acceleration","2021-06-16T22:38:35Z",0,""
"acceleration","2021-06-16T23:08:35Z",0,""
"acceleration","2021-06-16T23:38:35Z",0,""
"acceleration","2021-06-17T00:08:35Z",0,""
"acceleration","2021-06-17T00:38:35Z",0,""
"acceleration","2021-06-17T01:08:35Z",0,""
"acceleration","2021-06-17T01:38:35Z",0,""
"acceleration","2021-06-17T02:08:35Z",0,""
"acceleration","2021-06-17T02:38:35Z",0,""
"acceleration","2021-06-17T03:08:35Z",0,""
