"series","timestamp","value","label"
"acceleration","2021-06-23T00:27:19Z",0,""
"acceleration","2021-06-23T00:57:19Z",0,""
"acceleration","2021-06-23T01:27:19Z",0,""
"acceleration","2021-06-23T01:57:19Z",0,""
"acceleration","2021-06-23T02:27:19Z",0,""
"acceleration","2021-06-23T02:57:19Z",0,""
"acceleration","2021-06-23T03:27:19Z",0,""
"acceleration","2021-06-23T03:57:19Z",0,""
"acceleration","2021-06-23T04:27:19Z",0,""
"acceleration","2021-06-23T04:57:19Z",0,""
"acceleration","2021-06-23T05:27:19Z",0,""
"acceleration","2021-06-23T05:57:19Z",0,""
"acceleration","2021-06-23T06:27:19Z",0,""
"acceleration","2021-06-23T06:57:19Z",0,""
"acceleration","2021-06-23T07:27:19Z",0,""
"acceleration","2021-06-23T07:57:19Z",0,""
"acceleration","2021-06-23T08:27:19Z",0,""
"acceleration","2021-06-23T08:57:19Z",0,""
"acceleration","2021-06-23T09:27:19Z",0,""
"acceleration","2021-06-23T09:57:19Z",0,""
"acceleration","2021-06-23T10:27:19Z",0,""
"acceleration","2021-06-23T10:57:19Z",0,""
"acceleration","2021-06-23T11:27:19Z",0,""
"acceleration","2021-06-23T11:57:19Z",0,""
"acceleration","2021-06-23T12:27:19Z",0,""
"acceleration","2021-06-23T12:57:19Z",0,""
"acceleration","2021-06-23T13:27:19Z",0,""
"acceleration","2021-06-23T13:57:19Z",0,""
"acceleration","2021-06-23T14:27:19Z",0,""
"acceleration","2021-06-23T14:57:19Z",0,""
"acceleration","2021-06-23T15:27:19Z",0,""
"acceleration","2021-06-23T15:57:19Z",0,""
"acceleration","2021-06-23T16:27:19Z",0,""
"acceleration","2021-06-23T16:57:19Z",0,""
"acceleration","2021-06-23T17:27:19Z",0,""
"acceleration","2021-06-23T17:57:19Z",0,""
"acceleration","2021-06-23T18:27:19Z",0,""
"acceleration","2021-06-23T18:57:19Z",0,""
"acceleration","2021-06-23T19:27:19Z",0,""
"acceleration","2021-06-23T19:57:19Z",0,""
"acceleration","2021-06-23T20:27:19Z",0,""
"acceleration","2021-06-23T20:57:19Z",0,""
"acceleration","2021-06-23T21:27:19Z",0,""
"acceleration","2021-06-23T21:57:19Z",0,""
"acceleration","2021-06-23T22:27:19Z",0,""
"acceleration","2021-06-23T22:57:19Z",0,""
"acceleration","2021-06-23T23:27:19Z",0,""
"acceleration","2021-06-23T23:57:19Z",0,""
"acceleration","2021-06-24T00:27:19Z",0,""
"acceleration","2021-06-24T00:57:19Z",0,""
"acceleration","2021-06-24T01:27:19Z",0,""
"acceleration","2021-06-24T01:57:19Z",0,""
"acceleration","2021-06-24T02:27:19Z",0,""
"acceleration","2021-06-24T02:57:19Z",0,""
"acceleration","2021-06-24T03:27:19Z",0,""
"acceleration","2021-06-24T03:57:19Z",0,""
"acceleration","2021-06-24T04:27:19Z",0,""
"acceleration","2021-06-24T04:57:19Z",0,""
"acceleration","2021-06-24T05:27:19Z",0,""
"acceleration","2021-06-24T05:57:19Z",0,""
"acceleration","2021-06-24T06:27:19Z",0,""
"acceleration","2021-06-24T06:57:19Z",0,""
"acceleration","2021-06-24T07:27:19Z",0,""
"acceleration","2021-06-24T07:57:19Z",0,""
"acceleration","2021-06-24T08:27:19Z",0,""
"acceleration","2021-06-24T08:57:19Z",0,""
"acceleration","2021-06-24T09:27:19Z",0,""
"acceleration","2021-06-24T09:57:19Z",0,""
"acceleration","2021-06-24T10:27:19Z",0,""
"acceleration","2021-06-24T10:57:19Z",0,""
"acceleration","2021-06-24T11:27:19Z",0,""
"acceleration","2021-06-24T11:57:19Z",0,""
"acceleration","2021-06-24T12:27:19Z",0,""
"acceleration","2021-06-24T12:57:19Z",0,""
"acceleration","2021-06-24T13:27:19Z",0,""
"acceleration","2021-06-24T13:57:19Z",0,""
"acceleration","2021-06-24T14:27:19Z",0,""
"acceleration","2021-06-24T14:57:19Z",0,""
"acceleration","2021-06-24T15:27:19Z",0,""
"acceleration","2021-06-24T15:57:19Z",0,""
"acceleration","2021-06-24T16:27:19Z",0,""
"acceleration","2021-06-24T16:57:19Z",0,""
"acceleration","2021-06-24T17:27:19Z",0,""
"acceleration","2021-06-24T17:57:19Z",0,""
"acceleration","2021-06-24T18:27:19Z",0,""
"acceleration","2021-06-24T18:57:19Z",0,""
"acceleration","2021-06-24T19:27:19Z",0,""
"acceleration","2021-06-24T19:57:19Z",0,""
"acceleration","2021-06-24T20:27:19Z",0,""
"acceleration","2021-06-24T20:57:19Z",0,""
"acceleration","2021-06-24T21:27:19Z",0,""
"acceleration","2021-06-24T21:57:19Z",0,""
"acceleration","2021-06-24T22:27:19Z",0,""
"acceleration","2021-06-24T22:57:19Z",0,""
"acceleration","2021-06-24T23:27:19Z",0,""
"acceleration","2021-06-24T23:57:19Z",0,""
"acceleration","2021-06-25T00:27:19Z",0,""
"acceleration","2021-06-25T00:57:19Z",0,""
"acceleration","2021-06-25T01:27:19Z",0,""
"acceleration","2021-06-25T01:57:19Z",0,""
"acceleration","2021-06-25T02:27:19Z",0,""
"acceleration","2021-06-25T02:57:19Z",0,""
"acceleration","2021-06-25T03:27:19Z",0,""
"acceleration","2021-06-25T03:57:19Z",0,""
"acceleration","2021-06-25T04:27:19Z",0,""
"acceleration","2021-06-25T04:57:19Z",0,""
"acceleration","2021-06-25T05:27:19Z",0,""
"acceleration","2021-06-25T05:57:19Z",0,""
"acceleration","2021-06-25T06:27:19Z",0,""
"acceleration","2021-06-25T06:57:19Z",0,""
"acceleration","2021-06-25T07:27:19Z",0,""
"acceleration","2021-06-25T07:57:19Z",0,""
"acceleration","2021-06-25T08:27:19Z",0,""
"acceleration","2021-06-25T08:57:19Z",0,""
"acceleration","2021-06-25T09:27:19Z",0,""
"acceleration","2021-06-25T09:57:19Z",0,""
"acceleration","2021-06-25T10:27:19Z",0,""
"acceleration","2021-06-25T10:57:19Z",0,""
"acceleration","2021-06-25T11:27:19Z",0,""
"acceleration","2021-06-25T11:57:19Z",0,""
"acceleration","2021-06-25T12:27:19Z",0,""
"acceleration","2021-06-25T12:57:19Z",0,""
"acceleration","2021-06-25T13:27:19Z",0,""
"acceleration","2021-06-25T13:57:19Z",0,""
"acceleration","2021-06-25T14:27:19Z",0,""
