DD/MM/YYYY HH:MM:SS,T('C),P(Pa)
26/09/2021 22:49:12,34.166,102099.65
26/09/2021 23:19:12,31.99,102031.041
26/09/2021 23:49:12,34.15,102130.094
27/09/2021 00:19:12,31.886,102110.25
27/09/2021 00:49:12,32.95,102175.364
27/09/2021 01:19:12,33.373,102214.957
27/09/2021 01:49:12,33.311,102225.183
27/09/2021 02:19:12,32.925,102238.384
27/09/2021 02:49:12,33.102,102234.18
27/09/2021 03:19:12,33.045,102216.089
27/09/2021 03:49:12,33.118,102198.831
27/09/2021 04:19:12,33.096,102170.112
27/09/2021 04:49:12,33.026,102160.15
27/09/2021 05:19:12,33.186,102143.468
27/09/2021 05:49:12,33.159,102131.54
27/09/2021 06:19:12,32.772,102101.829
27/09/2021 06:49:12,32.282,102074.485
27/09/2021 07:19:12,32.633,102060.034
27/09/2021 07:49:12,32.442,102047.461
27/09/2021 08:19:12,32.521,102047.052
27/09/2021 08:49:12,32.722,102034.24
27/09/2021 09:19:12,32.77,102032.323
27/09/2021 09:49:12,32.919,102030.105
27/09/2021 10:19:12,33.283,102065.354
27/09/2021 10:49:12,31.02,102050.951
27/09/2021 11:19:12,35.981,102193.761
27/09/2021 11:49:12,37.001,102194.214
27/09/2021 12:19:12,36.942,102217.993
27/09/2021 12:49:12,37.859,102269.067
27/09/2021 13:19:12,37.954,102281.591
27/09/2021 13:49:12,38.599,102298.153
27/09/2021 14:19:12,38.801,102256.979
27/09/2021 14:49:12,38.872,102251.364
27/09/2021 15:19:12,39.418,102223.72
27/09/2021 15:49:12,39.148,102244.566
27/09/2021 16:19:12,39.976,102255.541
27/09/2021 16:49:12,40.906,102213.272
27/09/2021 17:19:12,40.422,102221.299
27/09/2021 17:49:12,39.894,102167.488
27/09/2021 18:19:12,40.346,102085.218
27/09/2021 18:49:12,40.591,102070.844
27/09/2021 19:19:12,39.79,102029.903
27/09/2021 19:49:12,39.805,102019.973
27/09/2021 20:19:12,40.018,102006.937
27/09/2021 20:49:12,39.924,102020.224
27/09/2021 21:19:12,39.866,102007.851
27/09/2021 21:49:12,39.84,102019.94
27/09/2021 22:19:12,39.145,102043.606
27/09/2021 22:49:12,32.263,101875.506
27/09/2021 23:19:12,37.587,102051.997
27/09/2021 23:49:12,35.192,102036.317
28/09/2021 00:19:12,33.821,102035.588
28/09/2021 00:49:12,34.135,102053.848
28/09/2021 01:19:12,33.642,102068.554
28/09/2021 01:49:12,33.243,102077.171
28/09/2021 02:19:12,33.032,102094.038
28/09/2021 02:49:12,33.019,102107.619
28/09/2021 03:19:12,31.871,102107.73
28/09/2021 03:49:12,31.441,102099.249
28/09/2021 04:19:12,31.413,102094.828
28/09/2021 04:49:12,31.246,102074.527
28/09/2021 05:19:12,31.362,102038.413
28/09/2021 05:49:12,30.94,102010.644
28/09/2021 06:19:12,30.76,101975.788
28/09/2021 06:49:12,31.442,101975.183
28/09/2021 07:19:12,31.2,101949.727
28/09/2021 07:49:12,31.346,101946.451
28/09/2021 08:19:12,31.397,101919.86
28/09/2021 08:49:12,31.481,101907.932
28/09/2021 09:19:12,32.399,101941.139
28/09/2021 09:49:12,32.26,101917.44
28/09/2021 10:19:12,31.544,101923.807
28/09/2021 10:49:12,32.072,101935.698
28/09/2021 11:19:12,32.875,101976.418
28/09/2021 11:49:12,36.769,102019.237
28/09/2021 12:19:12,36.702,102041.728
28/09/2021 12:49:12,37.579,102072.773
28/09/2021 13:19:12,37.926,102075.72
28/09/2021 13:49:12,35.581,102012.306
28/09/2021 14:19:12,38.807,102104.301
28/09/2021 14:49:12,39.432,102085.948
28/09/2021 15:19:12,31.247,101661.159
28/09/2021 15:49:12,40.608,102086.229
28/09/2021 16:19:12,40.749,102049.179
28/09/2021 16:49:12,41.025,102016.196
28/09/2021 17:19:12,41.22,102004.383
28/09/2021 17:49:12,41.102,101960.852
28/09/2021 18:19:12,40.832,101887.078
28/09/2021 18:49:12,41.263,101853.455
28/09/2021 19:19:12,40.794,101804.543
28/09/2021 19:49:12,41.334,101760.955
28/09/2021 20:19:12,40.985,101692.653
28/09/2021 20:49:12,38.923,101711.058
28/09/2021 21:19:12,35.42,101755.116
28/09/2021 21:49:12,37.82,101803.736
28/09/2021 22:19:12,38.181,101819.586
28/09/2021 22:49:12,37.318,101795.189
28/09/2021 23:19:12,29.622,101757.362
28/09/2021 23:49:12,30.241,101785.97
29/09/2021 00:19:12,33.539,101854.625
29/09/2021 00:49:12,33.855,101888.012
29/09/2021 01:19:12,32.401,101871.179
29/09/2021 01:49:12,32.977,101953.317
29/09/2021 02:19:12,33.338,101954.99
29/09/2021 02:49:12,32.161,101962.438
29/09/2021 03:19:12,32.057,101983.707
29/09/2021 03:49:12,32.521,101984.191
29/09/2021 04:19:12,32.507,101936.35
29/09/2021 04:49:12,32.728,101924.991
29/09/2021 05:19:12,32.436,101899.165
29/09/2021 05:49:12,32.89,101873.013
29/09/2021 06:19:12,33.458,101844.275
29/09/2021 06:49:12,33.392,101826.078
29/09/2021 07:19:12,33.306,101795.657
29/09/2021 07:49:12,33.533,101791.449
29/09/2021 08:19:12,33.505,101788.448
29/09/2021 08:49:12,33.603,101781.918
29/09/2021 09:19:12,33.67,101798.616
29/09/2021 09:49:12,33.605,101830.7
29/09/2021 10:19:12,32.676,101838.32
29/09/2021 10:49:12,33.233,101884.441
29/09/2021 11:19:12,33.278,101923.418
29/09/2021 11:49:12,37.034,101993.673
29/09/2021 12:19:12,38.058,102002.31
29/09/2021 12:49:12,37.924,102022.188
29/09/2021 13:19:12,38.103,102038.191
29/09/2021 13:49:12,38.551,102062.929
29/09/2021 14:19:12,37.166,102026.73
29/09/2021 14:49:12,38.647,102048.693
29/09/2021 15:19:12,39.226,102063.596
29/09/2021 15:49:12,39.099,102055.192
29/09/2021 16:19:12,39.1,102060.029
29/09/2021 16:49:12,40.337,102034.479
29/09/2021 17:19:12,40.431,101992.725
29/09/2021 17:49:12,40.419,101925.507
29/09/2021 18:19:12,40.161,101870.281
29/09/2021 18:49:12,40.634,101837.798
29/09/2021 19:19:12,40.219,101782.701
29/09/2021 19:49:12,40.461,101749.715
29/09/2021 20:19:12,39.427,101740.823
29/09/2021 20:49:12,39.793,101711.457
29/09/2021 21:19:12,39.602,101711.484
29/09/2021 21:49:12,39.084,101695.25
29/09/2021 22:19:12,38.585,101719.189
29/09/2021 22:49:12,37.679,101770.542
29/09/2021 23:19:12,36.217,101779.83
29/09/2021 23:49:12,35.062,101791.303
30/09/2021 00:19:12,34.535,101833.26
30/09/2021 00:49:12,30.548,101801.141
30/09/2021 01:19:12,31.046,101943.447
30/09/2021 01:49:12,30.504,101932.216
30/09/2021 02:19:12,33.661,102013.128
30/09/2021 02:49:12,33.348,102002.649
30/09/2021 03:19:12,33.09,102017.101
30/09/2021 03:49:12,33.281,102003.696
30/09/2021 04:19:12,33.245,101970.873
30/09/2021 04:49:12,33.656,101992.807
30/09/2021 05:19:12,34.369,101961.932
30/09/2021 05:49:12,33.915,101912.273
30/09/2021 06:19:12,34.113,101903.896
30/09/2021 06:49:12,32.999,101857.329
30/09/2021 07:19:12,32.717,101817.22
30/09/2021 07:49:12,32.977,101795.339
30/09/2021 08:19:12,32.805,101793.097
30/09/2021 08:49:12,32.665,101805.587
30/09/2021 09:19:12,32.868,101799.867
30/09/2021 09:49:12,32.796,101848.509
30/09/2021 10:19:12,32.963,101875.279
30/09/2021 10:49:12,33.568,101889.925
30/09/2021 11:19:12,35.257,101915.874
30/09/2021 11:49:12,37.319,101992.387
30/09/2021 12:19:12,37.332,102024.282
30/09/2021 12:49:12,37.699,102046.794
30/09/2021 13:19:12,38.063,102035.268
30/09/2021 13:49:12,38.251,102057.296
30/09/2021 14:19:12,35.454,102009.584
30/09/2021 14:49:12,38.168,102071.978
30/09/2021 15:19:12,38.875,102124.13
30/09/2021 15:49:12,39.303,102104.619
30/09/2021 16:19:12,39.733,102087.984
30/09/2021 16:49:12,39.982,102066.017
30/09/2021 17:19:12,39.807,102010.266
30/09/2021 17:49:12,39.509,101984.47
30/09/2021 18:19:12,40.151,101911.002
30/09/2021 18:49:12,40.207,101876.675
30/09/2021 19:19:12,40.453,101841.385
30/09/2021 19:49:12,40.347,101812.308
30/09/2021 20:19:12,40.947,101815.811
30/09/2021 20:49:12,39.701,101796.801
30/09/2021 21:19:12,39.241,101781.325
30/09/2021 21:49:12,37.793,101776.261
30/09/2021 22:19:12,36.846,101824.185
30/09/2021 22:49:12,36.988,101860.928
30/09/2021 23:19:12,35.234,101880.848
30/09/2021 23:49:12,34.224,101961.784
1/10/2021 0:19,30.192,101899.06
1/10/2021 0:49,31.005,101896.678
1/10/2021 1:19,32.211,102024.613
1/10/2021 1:49,33.326,102059.543
1/10/2021 2:19,33.066,102049.263
1/10/2021 2:49,31.962,102083.442
1/10/2021 3:19,32.899,102103.3
1/10/2021 3:49,32.784,102040.66
1/10/2021 4:19,33.222,102030.818
1/10/2021 4:49,33.552,102011.007
1/10/2021 5:19,33.593,101993.935
1/10/2021 5:49,33.526,101990.812
1/10/2021 6:19,33.515,101981.098
1/10/2021 6:49,33.424,101956.285
1/10/2021 7:19,32.893,101902.741
1/10/2021 7:49,29.22,101782.165
1/10/2021 8:19,31.766,101894.438
1/10/2021 8:49,32.463,101923.356
1/10/2021 9:19,32.827,101929.537
1/10/2021 9:49,32.994,101950.2
1/10/2021 10:19,33.533,101989.429
1/10/2021 10:49,34.135,102010.474
1/10/2021 11:19,32.759,102001.722
1/10/2021 11:49,37.295,102099.342
1/10/2021 12:19,37.667,102155.76
1/10/2021 12:49,38.012,102174.415
1/10/2021 13:19,37.543,102169.679
1/10/2021 13:49,37.614,102181.263
1/10/2021 14:19,38.294,102192.886
1/10/2021 14:49,38.822,102211.024
1/10/2021 15:19,38.655,102212.509
1/10/2021 15:49,39.371,102199.648
1/10/2021 16:19,39.767,102175.043
1/10/2021 16:49,38.516,102098.125
1/10/2021 17:19,39.975,102112.825
1/10/2021 17:49,40.643,102070.003
1/10/2021 18:19,40.859,102056.912
1/10/2021 18:49,40.634,101983.523
1/10/2021 19:19,40.483,101946.701
1/10/2021 19:49,40.098,101888.85
1/10/2021 20:19,39.597,101890.704
1/10/2021 20:49,39.716,101887.035
1/10/2021 21:19,38.823,102023.626
1/10/2021 21:49,37.924,101979.263
1/10/2021 22:19,37.907,101968.434
1/10/2021 22:49,35.153,101962.849
1/10/2021 23:19,33.465,101989.39
1/10/2021 23:49,34.557,102039.871
2/10/2021 0:19,33.614,102065.028
2/10/2021 0:49,33.73,102086.584
2/10/2021 1:19,33.458,102115.504
2/10/2021 1:49,33.765,102127.003
2/10/2021 2:19,33.76,102144.152
2/10/2021 2:49,33.742,102164.07
2/10/2021 3:19,32.987,102171.021
2/10/2021 3:49,32.985,102152.08
2/10/2021 4:19,32.925,102140.449
2/10/2021 4:49,33.75,102118.773
2/10/2021 5:19,33.584,102094.009
2/10/2021 5:49,33.967,102087.296
2/10/2021 6:19,33.836,102085.126
2/10/2021 6:49,33.848,102066.614
2/10/2021 7:19,33.651,102078.299
2/10/2021 7:49,33.521,102044.029
2/10/2021 8:19,33.546,102026.5
2/10/2021 8:49,32.775,102012.924
2/10/2021 9:19,32.619,102023.14
2/10/2021 9:49,32.864,102059.059
2/10/2021 10:19,32.803,102073.67
2/10/2021 10:49,32.977,102119.257
2/10/2021 11:19,34.55,102142.154
2/10/2021 11:49,37.284,102218.6
2/10/2021 12:19,37.703,102228.73
2/10/2021 12:49,37.623,102227.908
2/10/2021 13:19,37.746,102245.076
2/10/2021 13:49,38.122,102259.129
2/10/2021 14:19,37.851,102245.656
2/10/2021 14:49,38.255,102270.763
2/10/2021 15:19,39.355,102254.973
2/10/2021 15:49,39.613,102229.184
2/10/2021 16:19,40.352,102204.264
2/10/2021 16:49,39.827,102157.398
2/10/2021 17:19,40.888,102114.105
2/10/2021 17:49,40.871,102074.6
2/10/2021 18:19,40.56,102025.177
2/10/2021 18:49,40.137,101963.467
2/10/2021 19:19,39.902,101952.698
2/10/2021 19:49,39.382,101909.942
2/10/2021 20:19,40.293,101922.591
2/10/2021 20:49,39.557,101941.468
2/10/2021 21:19,39.128,101932.252
2/10/2021 21:49,39.207,101913.252
2/10/2021 22:19,38.84,101941.501
2/10/2021 22:49,38.772,101982.921
2/10/2021 23:19,36.759,101952.15
2/10/2021 23:49,36.208,101984.228
3/10/2021 0:19,34.707,101978.132
3/10/2021 0:49,34.26,101994.695
3/10/2021 1:19,34.628,102050.345
3/10/2021 1:49,34.522,102040.975
3/10/2021 2:19,34.205,102066.888
3/10/2021 2:49,34.327,102077.297
3/10/2021 3:19,33.572,102056.436
3/10/2021 3:49,33.354,102053.607
3/10/2021 4:19,33.654,102043.211
3/10/2021 4:49,33.171,102022.194
3/10/2021 5:19,33.269,101987.546
3/10/2021 5:49,33.745,101983.018
3/10/2021 6:19,33.824,101953.21
3/10/2021 6:49,33.874,101912.567
3/10/2021 7:19,34.051,101892.757
3/10/2021 7:49,33.89,101870.623
3/10/2021 8:19,33.949,101855.476
3/10/2021 8:49,33.371,101835.939
3/10/2021 9:19,33.294,101812.752
3/10/2021 9:49,33.504,101813.581
3/10/2021 10:19,33.222,101826.572
3/10/2021 10:49,33.784,101873.378
3/10/2021 11:19,34.159,101846.109
3/10/2021 11:49,37.616,101965.939
3/10/2021 12:19,37.363,101966.318
3/10/2021 12:49,37.109,101991.954
3/10/2021 13:19,37.696,101989.075
3/10/2021 13:49,38.539,102062.893
3/10/2021 14:19,38.777,102056.639
3/10/2021 14:49,39.466,102082.642
3/10/2021 15:19,39.992,102094.839
3/10/2021 15:49,39.628,102062.407
3/10/2021 16:19,40.128,102039.659
3/10/2021 16:49,40.18,102007.177
3/10/2021 17:19,40.081,101946.929
3/10/2021 17:49,40.886,101898.991
3/10/2021 18:19,40.783,101862.576
3/10/2021 18:49,40.634,101803.791
3/10/2021 19:19,38.947,101738.007
3/10/2021 19:49,39.879,101740.687
3/10/2021 20:19,38.494,101762.898
3/10/2021 20:49,38.408,101843.937
3/10/2021 21:19,30.346,101066.189
3/10/2021 21:49,36.75,102161.772
3/10/2021 22:19,30.737,102055.007
3/10/2021 22:49,36.678,102202.223
3/10/2021 23:19,35.197,102158.4
3/10/2021 23:49,34.704,102134.767
4/10/2021 0:19,34.005,102161.032
4/10/2021 0:49,33.556,102222.077
4/10/2021 1:19,33.396,102257.357
4/10/2021 1:49,33.554,102266.115
4/10/2021 2:19,32.862,102276.627
4/10/2021 2:49,32.417,102270.162
4/10/2021 3:19,32.558,102251.192
4/10/2021 3:49,32.5,102224.873
4/10/2021 4:19,32.568,102236.117
4/10/2021 4:49,32.827,102210.425
4/10/2021 5:19,32.685,102141.451
4/10/2021 5:49,33.067,102115.131
4/10/2021 6:19,33.069,102107.171
4/10/2021 6:49,33.287,102075.83
4/10/2021 7:19,33.365,102083.442
4/10/2021 7:49,33.405,102057.672
4/10/2021 8:19,33.637,102050.539
4/10/2021 8:49,33.641,102035.017
4/10/2021 9:19,33.831,102049.827
4/10/2021 9:49,33.631,102061.47
4/10/2021 10:19,33.659,102088.94
4/10/2021 10:49,33.708,102121.913
4/10/2021 11:19,31.853,102081.716
4/10/2021 11:49,37.279,102256.272
4/10/2021 12:19,36.777,102251.45
4/10/2021 12:49,36.284,102247.659
4/10/2021 13:19,38.178,102304.924
4/10/2021 13:49,38.256,102316.926
4/10/2021 14:19,38.291,102332.341
4/10/2021 14:49,38.818,102321.568
4/10/2021 15:19,38.679,102305.606
4/10/2021 15:49,38.879,102315.392
4/10/2021 16:19,39.106,102253.98
4/10/2021 16:49,40.239,102263.648
4/10/2021 17:19,39.698,102246.393
4/10/2021 17:49,39.964,102208.548
4/10/2021 18:19,39.98,102144.242
4/10/2021 18:49,40.028,102101.301
4/10/2021 19:19,40.445,102095.218
4/10/2021 19:49,40.161,102042.695
4/10/2021 20:19,40.16,102052.475
4/10/2021 20:49,39.509,102028.013
4/10/2021 21:19,39.632,102019.009
4/10/2021 21:49,39.156,102022.424
4/10/2021 22:19,38.208,102025.184
4/10/2021 22:49,38.232,102042.467
4/10/2021 23:19,37.316,102050.069
4/10/2021 23:49,35.621,102058.218
5/10/2021 0:19,36.578,102138.255
5/10/2021 0:49,35.346,102142.082
5/10/2021 1:19,34.337,102192.433
5/10/2021 1:49,34.122,102212.379
5/10/2021 2:19,34.072,102258.481
5/10/2021 2:49,33.506,102265.254
5/10/2021 3:19,33.457,102284.61
5/10/2021 3:49,33.275,102256.18
5/10/2021 4:19,33.241,102230.254
5/10/2021 4:49,33.39,102225.386
5/10/2021 5:19,33.375,102195.061
5/10/2021 5:49,33.649,102184.742
5/10/2021 6:19,33.514,102151.303
5/10/2021 6:49,33.558,102136.129
5/10/2021 7:19,33.693,102111.996
5/10/2021 7:49,33.632,102084.692
5/10/2021 8:19,33.646,102086.118
5/10/2021 8:49,33.782,102080.402
5/10/2021 9:19,33.622,102091.555
5/10/2021 9:49,33.723,102118.459
5/10/2021 10:19,33.766,102144.063
5/10/2021 10:49,33.673,102159.007
5/10/2021 11:19,34.195,102148.123
5/10/2021 11:49,36.538,102250.438
5/10/2021 12:19,37.575,102274.694
5/10/2021 12:49,37.516,102297.273
5/10/2021 13:19,38.073,102321.866
5/10/2021 13:49,37.997,102330.124
5/10/2021 14:19,38.624,102367.095
5/10/2021 14:49,39.006,102393.235
5/10/2021 15:19,39.511,102390.903
5/10/2021 15:49,39.469,102366.522
5/10/2021 16:19,39.957,102362.214
5/10/2021 16:49,40.276,102325.485
5/10/2021 17:19,39.978,102291.89
5/10/2021 17:49,40.165,102262.652
5/10/2021 18:19,40.733,102220.588
5/10/2021 18:49,40.109,102196.843
5/10/2021 19:19,40.243,102176.308
5/10/2021 19:49,40.427,102153.766
5/10/2021 20:19,39.703,102156.03
5/10/2021 20:49,39.761,102140.892
5/10/2021 21:19,39.576,102151.278
5/10/2021 21:49,38.265,102064.84
5/10/2021 22:19,38.909,102274.236
5/10/2021 22:49,37.915,102265.36
5/10/2021 23:19,36.45,102277.436
5/10/2021 23:49,36.131,102258.604
6/10/2021 0:19,35.767,102321.353
6/10/2021 0:49,35.524,102376.523
6/10/2021 1:19,34.514,102401.896
6/10/2021 1:49,36.182,102450.98
6/10/2021 2:19,35.054,102424.35
6/10/2021 2:49,34.425,102447.159
6/10/2021 3:19,34.599,102461.144
6/10/2021 3:49,33.885,102430.731
6/10/2021 4:19,33.86,102405.318
6/10/2021 4:49,33.398,102386.28
6/10/2021 5:19,33.439,102377.661
6/10/2021 5:49,33.581,102380.551
6/10/2021 6:19,33.695,102361.297
6/10/2021 6:49,33.426,102318.344
6/10/2021 7:19,33.293,102332.489
6/10/2021 7:49,33.317,102334.792
6/10/2021 8:19,33.361,102335.344
6/10/2021 8:49,33.453,102351.302
6/10/2021 9:19,34.122,102379.314
6/10/2021 9:49,34.321,102399.12
6/10/2021 10:19,34.597,102404.971
6/10/2021 10:49,34.989,102422.525
6/10/2021 11:19,36.733,102534.99
6/10/2021 11:49,37.601,102545.92
6/10/2021 12:19,37.827,102579.32
6/10/2021 12:49,38.029,102571.085
6/10/2021 13:19,38.297,102592.564
6/10/2021 13:49,38.548,102576.422
6/10/2021 14:19,39.028,102598.727
6/10/2021 14:49,39.559,102619.26
6/10/2021 15:19,39.754,102589.761
6/10/2021 15:49,39.806,102562.904
6/10/2021 16:19,40.561,102556.736
6/10/2021 16:49,40.647,102544.846
6/10/2021 17:19,40.816,102501.971
6/10/2021 17:49,41.037,102458.571
6/10/2021 18:19,41.138,102416.459
6/10/2021 18:49,40.959,102367.059
6/10/2021 19:19,40.848,102325.884
6/10/2021 19:49,39.792,102301.695
6/10/2021 20:19,39.894,102270.343
6/10/2021 20:49,40.1,102263.854
6/10/2021 21:19,39.512,102276.041
6/10/2021 21:49,39.803,102291.892
6/10/2021 22:19,37.639,102284.06
6/10/2021 22:49,37.944,102302.943
6/10/2021 23:19,37.369,102291.909
6/10/2021 23:49,35.987,102353.655
7/10/2021 0:19,35.184,102392.732
7/10/2021 0:49,28.632,102131.336
7/10/2021 1:19,28.756,101602.518
7/10/2021 1:49,28.288,101396.756
7/10/2021 2:19,29.671,101439.178
7/10/2021 2:49,30.41,102004.844
7/10/2021 3:19,33.856,102494.833
7/10/2021 3:49,34.028,102507.06
7/10/2021 4:19,34.197,102478.394
7/10/2021 4:49,34.314,102453.256
7/10/2021 5:19,33.444,102430.827
7/10/2021 5:49,33.922,102485.574
7/10/2021 6:19,32.55,102356.619
7/10/2021 6:49,33.466,102415.295
7/10/2021 7:19,31.909,102289.953
7/10/2021 7:49,31.318,102298.823
7/10/2021 8:19,33.89,102371.863
7/10/2021 8:49,34.149,102342.263
7/10/2021 9:19,34.083,102340.608
7/10/2021 9:49,33.919,102339.97
7/10/2021 10:19,34.198,102351.468
7/10/2021 10:49,34.604,102393.3
7/10/2021 11:19,34.324,102399.648
7/10/2021 11:49,36.944,102511.025
7/10/2021 12:19,36.092,102517.083
7/10/2021 12:49,37.88,102564.65
7/10/2021 13:19,37.167,102595.24
7/10/2021 13:49,37.991,102602.566
7/10/2021 14:19,38.246,102607.027
7/10/2021 14:49,38.396,102616.467
7/10/2021 15:19,39.163,102623.431
7/10/2021 15:49,39.153,102645.902
7/10/2021 16:19,39.239,102579.471
7/10/2021 16:49,40.342,102591.107
7/10/2021 17:19,39.982,102512.879
7/10/2021 17:49,40.363,102500.593
7/10/2021 18:19,40.115,102465.944
7/10/2021 18:49,40.501,102417.977
7/10/2021 19:19,39.992,102361.349
7/10/2021 19:49,40.199,102327.309
7/10/2021 20:19,39.97,102285.266
7/10/2021 20:49,39.201,102278.926
7/10/2021 21:19,38.942,102239.42
7/10/2021 21:49,39.258,102250.388
7/10/2021 22:19,33.037,102000.671
7/10/2021 22:49,35.864,102351.635
7/10/2021 23:19,35.689,102301.78
7/10/2021 23:49,35.271,102286.511
8/10/2021 0:19,34.605,102320.204
8/10/2021 0:49,34.691,102358.03
8/10/2021 1:19,34.76,102396.11
8/10/2021 1:49,34.465,102388.508
8/10/2021 2:19,34.802,102450.967
8/10/2021 2:49,34.215,102446.569
8/10/2021 3:19,33.834,102414.904
8/10/2021 3:49,33.76,102409.878
8/10/2021 4:19,33.891,102413.613
8/10/2021 4:49,33.93,102406.758
8/10/2021 5:19,34.628,102406.082
8/10/2021 5:49,34.788,102387.502
8/10/2021 6:19,34.639,102371.336
8/10/2021 6:49,34.527,102359.806
8/10/2021 7:19,34.588,102340.274
8/10/2021 7:49,33.75,102302.747
8/10/2021 8:19,34.125,102313.362
8/10/2021 8:49,33.937,102298.332
8/10/2021 9:19,34.279,102296.851
8/10/2021 9:49,34.698,102315.002
8/10/2021 10:19,34.939,102345.581
8/10/2021 10:49,35.276,102372.765
8/10/2021 11:19,34.38,102360.735
8/10/2021 11:49,37.5,102496.338
8/10/2021 12:19,37.941,102505.185
8/10/2021 12:49,37.781,102536.638
8/10/2021 13:19,37.086,102505.426
8/10/2021 13:49,38.346,102555.517
8/10/2021 14:19,38.569,102554.055
8/10/2021 14:49,38.73,102540.241
8/10/2021 15:19,38.848,102538.991
8/10/2021 15:49,39.708,102516.483
8/10/2021 16:19,38.966,102497.34
8/10/2021 16:49,39.7,102499.772
8/10/2021 17:19,40.197,102477.275
8/10/2021 17:49,40.415,102440.39
8/10/2021 18:19,40.487,102400.248
8/10/2021 18:49,40.346,102343.788
8/10/2021 19:19,32.315,101897.773
8/10/2021 19:49,39.842,102323.299
8/10/2021 20:19,40.162,102272.713
8/10/2021 20:49,39.319,102291.743
8/10/2021 21:19,39.28,102243.831
8/10/2021 21:49,38.878,102240.276
8/10/2021 22:19,38.787,102274.912
8/10/2021 22:49,36.239,102226.381
8/10/2021 23:19,36.309,102242.975
8/10/2021 23:49,35.713,102271.886
9/10/2021 0:19,34.816,102294.748
9/10/2021 0:49,34.636,102318.114
9/10/2021 1:19,34.462,102324.835
9/10/2021 1:49,35.098,102340.136
9/10/2021 2:19,34.889,102340.393
9/10/2021 2:49,34.734,102348.829
9/10/2021 3:19,34.477,102329.812
9/10/2021 3:49,34.858,102325.27
9/10/2021 4:19,34.893,102320.734
9/10/2021 4:49,34.816,102323.799
9/10/2021 5:19,33.967,102323.407
9/10/2021 5:49,33.67,102306.807
9/10/2021 6:19,33.484,102300.243
9/10/2021 6:49,33.774,102301.574
9/10/2021 7:19,33.506,102286.175
9/10/2021 7:49,33.589,102288.668
9/10/2021 8:19,33.644,102271.422
9/10/2021 8:49,33.458,102250.145
9/10/2021 9:19,34.527,102247.978
9/10/2021 9:49,34.543,102246.705
9/10/2021 10:19,34.956,102299.694
9/10/2021 10:49,34.717,102308.87
9/10/2021 11:19,35.904,102334.972
9/10/2021 11:49,37.128,102389.495
9/10/2021 12:19,37.263,102398.471
9/10/2021 12:49,38.167,102384.071
9/10/2021 13:19,38.056,102338.677
9/10/2021 13:49,37.466,102288.634
9/10/2021 14:19,38.048,102348.796
9/10/2021 14:49,36.38,102335.905
9/10/2021 15:19,38.534,102407.604
9/10/2021 15:49,38.883,102413.087
9/10/2021 16:19,39.11,102397.499
9/10/2021 16:49,39.366,102332.795
9/10/2021 17:19,39.078,102312.477
9/10/2021 17:49,39.142,102265.305
9/10/2021 18:19,39.056,102233.149
9/10/2021 18:49,39.063,102176.073
9/10/2021 19:19,39.09,102149.584
9/10/2021 19:49,39.39,102133.585
9/10/2021 20:19,39.301,102101.363
9/10/2021 20:49,39.173,102113.152
9/10/2021 21:19,39.032,102106.842
9/10/2021 21:49,38.783,102101.954
9/10/2021 22:19,37.048,102047.372
9/10/2021 22:49,36.095,102080.532
9/10/2021 23:19,36.329,102060.808
9/10/2021 23:49,35.75,102064.931
10/10/2021 0:19,35.234,102083.99
10/10/2021 0:49,35.179,102125.74
10/10/2021 1:19,31.601,101984.766
10/10/2021 1:49,30.586,102015.577
10/10/2021 2:19,30.015,102087.477
10/10/2021 2:49,33.23,102250.712
10/10/2021 3:19,32.963,102309.974
10/10/2021 3:49,33.215,102303.4
10/10/2021 4:19,33.904,102212.662
10/10/2021 4:49,33.736,102173.095
10/10/2021 5:19,33.243,102176.627
10/10/2021 5:49,33.677,102191.376
10/10/2021 6:19,33.885,102138.758
10/10/2021 6:49,33.457,102140.407
10/10/2021 7:19,33.151,101997.118
10/10/2021 7:49,33.448,102016.072
10/10/2021 8:19,33.07,102003.853
10/10/2021 8:49,33.208,102041.884
10/10/2021 9:19,33.366,102075.201
10/10/2021 9:49,33.78,102103.635
10/10/2021 10:19,34.027,102134.529
10/10/2021 10:49,34.172,102141.571
10/10/2021 11:19,34.893,102147.267
10/10/2021 11:49,36.528,102203.195
10/10/2021 12:19,37.482,102212.865
10/10/2021 12:49,37.572,102204.249
10/10/2021 13:19,37.881,102226.744
10/10/2021 13:49,38.197,102251.502
10/10/2021 14:19,38.394,102268.558
10/10/2021 14:49,38.423,102246.19
10/10/2021 15:19,38.255,102202.051
10/10/2021 15:49,38.965,102206.16
10/10/2021 16:19,38.947,102163.54
10/10/2021 16:49,39.536,102144.46
10/10/2021 17:19,39.073,102104.031
10/10/2021 17:49,39.123,102048.786
10/10/2021 18:19,38.649,102003.788
10/10/2021 18:49,39.412,101987.571
10/10/2021 19:19,39.234,101953.991
10/10/2021 19:49,39.037,101852.761
10/10/2021 20:19,37.758,101887.756
10/10/2021 20:49,30.082,101558.996
10/10/2021 21:19,29.876,101869.591
10/10/2021 21:49,35.958,101998.905
10/10/2021 22:19,34.912,101978.346
10/10/2021 22:49,29.272,101550.511
10/10/2021 23:19,29.08,101594.89
10/10/2021 23:49,28.787,101481.695
11/10/2021 0:19,29.051,102014.516
11/10/2021 0:49,32.749,102173.116
11/10/2021 1:19,33.131,102130.132
11/10/2021 1:49,32.943,102134.952
